ID,Datetime,Count,Car Count,Bike Count,Bus Count,Truck Count,Traffic Situation
1806,17-03-2024 05:00,8,1,5,1,1,normal
1807,17-03-2024 06:00,18,1,5,3,9,normal
1808,17-03-2024 07:00,22,14,8,0,0,normal
1809,17-03-2024 08:00,16,2,11,0,3,normal
1810,17-03-2024 09:00,10,2,5,3,0,normal
1811,17-03-2024 10:00,4,0,4,0,0,normal
1812,17-03-2024 11:00,12,12,0,0,0,normal
1813,17-03-2024 12:00,12,11,0,0,1,normal
1814,17-03-2024 13:00,10,7,3,0,0,normal
1815,17-03-2024 14:00,6,3,2,1,0,normal
1816,17-03-2024 15:00,14,13,0,0,1,normal
1817,17-03-2024 16:00,6,1,0,5,0,normal
1818,17-03-2024 17:00,8,8,0,0,0,normal
1819,17-03-2024 18:00,24,2,19,2,1,normal
1820,17-03-2024 19:00,22,4,17,0,1,normal
1821,17-03-2024 20:00,24,18,6,0,0,normal
1822,17-03-2024 21:00,20,13,1,4,2,normal
1823,17-03-2024 22:00,14,9,1,1,3,normal
1824,17-03-2024 23:00,40,10,17,9,4,normal
1825,18-03-2024 00:00,32,28,3,0,1,normal
1826,18-03-2024 01:00,18,12,1,1,4,normal
1827,18-03-2024 02:00,10,4,6,0,0,normal
1828,18-03-2024 03:00,20,2,18,0,0,normal
1829,18-03-2024 04:00,18,17,0,0,1,normal
1830,18-03-2024 05:00,8,6,2,0,0,normal
1831,18-03-2024 06:00,12,9,2,0,1,normal
1832,18-03-2024 07:00,10,9,1,0,0,normal
1833,18-03-2024 08:00,14,12,2,0,0,normal
1834,18-03-2024 09:00,30,25,2,0,3,normal
1835,18-03-2024 10:00,36,15,20,0,1,normal
1836,18-03-2024 11:00,40,27,12,0,1,normal
1837,18-03-2024 12:00,26,0,0,16,10,normal
1838,18-03-2024 13:00,40,28,3,1,8,normal
1839,18-03-2024 14:00,42,35,1,2,4,normal
1840,18-03-2024 15:00,36,9,25,1,1,normal
1841,18-03-2024 16:00,22,5,16,0,1,normal
1842,18-03-2024 17:00,24,3,13,6,2,normal
1843,18-03-2024 18:00,24,12,7,1,4,normal
1844,18-03-2024 19:00,18,4,5,1,8,normal
1845,18-03-2024 20:00,24,22,1,1,0,normal
1846,18-03-2024 21:00,24,12,1,0,11,normal
1847,18-03-2024 22:00,28,13,5,6,4,normal
1848,18-03-2024 23:00,34,19,14,0,1,normal
1849,19-03-2024 00:00,18,11,1,0,6,normal
1850,19-03-2024 01:00,26,25,0,1,0,normal
1851,19-03-2024 02:00,14,6,7,1,0,normal
1852,19-03-2024 03:00,10,8,1,0,1,normal
1853,19-03-2024 04:00,16,12,1,0,3,normal
1854,19-03-2024 05:00,16,0,10,1,5,normal
1855,19-03-2024 06:00,12,7,3,2,0,normal
1856,19-03-2024 07:00,10,0,4,5,1,normal
1857,19-03-2024 08:00,12,1,4,6,1,normal
1858,19-03-2024 09:00,12,2,0,6,4,normal
1859,19-03-2024 10:00,20,4,8,3,5,normal
1860,19-03-2024 11:00,12,11,0,0,1,normal
1861,19-03-2024 12:00,22,12,6,2,2,normal
1862,19-03-2024 13:00,20,8,8,3,1,normal
1863,19-03-2024 14:00,16,3,11,2,0,normal
1864,19-03-2024 15:00,18,0,5,12,1,normal
1865,19-03-2024 16:00,12,2,5,1,4,normal
1866,19-03-2024 17:00,20,16,0,1,3,normal
1867,19-03-2024 18:00,16,10,3,3,0,normal
1868,19-03-2024 19:00,10,0,8,1,1,normal
1869,19-03-2024 20:00,34,33,0,1,0,normal
1870,19-03-2024 21:00,10,7,3,0,0,normal
1871,19-03-2024 22:00,6,4,1,1,0,normal
1872,19-03-2024 23:00,12,11,0,0,1,normal
1873,20-03-2024 00:00,16,4,9,1,2,normal
1874,20-03-2024 01:00,6,2,4,0,0,normal
1875,20-03-2024 02:00,10,1,2,4,3,normal
1876,20-03-2024 03:00,10,8,1,1,0,normal
1877,20-03-2024 04:00,10,2,0,4,4,normal
1878,20-03-2024 05:00,8,8,0,0,0,normal
1879,20-03-2024 06:00,6,5,1,0,0,normal
1880,20-03-2024 07:00,6,3,3,0,0,normal
1881,20-03-2024 08:00,4,2,1,0,1,normal
1882,20-03-2024 09:00,12,3,3,3,3,normal
1883,20-03-2024 10:00,24,5,3,16,0,normal
1884,20-03-2024 11:00,12,1,9,2,0,normal
1885,20-03-2024 12:00,6,5,1,0,0,normal
1886,20-03-2024 13:00,18,10,1,6,1,normal
1887,20-03-2024 14:00,22,3,13,2,4,normal
1888,20-03-2024 15:00,10,4,2,3,1,normal
1889,20-03-2024 16:00,20,6,12,2,0,normal
1890,20-03-2024 17:00,8,2,1,5,0,normal
1891,20-03-2024 18:00,10,5,2,3,0,normal
1892,20-03-2024 19:00,20,5,15,0,0,normal
1893,20-03-2024 20:00,12,2,8,0,2,normal
1894,20-03-2024 21:00,20,2,9,5,4,normal
1895,20-03-2024 22:00,16,14,0,1,1,normal
1896,20-03-2024 23:00,6,0,2,1,3,normal
1897,21-03-2024 00:00,8,6,1,0,1,normal
1898,21-03-2024 01:00,4,2,1,1,0,normal
1899,21-03-2024 02:00,6,0,0,3,3,normal
1900,21-03-2024 03:00,2,2,0,0,0,normal
1901,21-03-2024 04:00,8,6,2,0,0,normal
1902,21-03-2024 05:00,2,1,0,0,1,normal
1903,21-03-2024 06:00,4,2,2,0,0,normal
1904,21-03-2024 07:00,20,13,1,1,5,normal
1905,21-03-2024 08:00,6,6,0,0,0,normal
1906,21-03-2024 09:00,34,20,8,2,4,normal
1907,21-03-2024 10:00,26,14,9,3,0,normal
1908,21-03-2024 11:00,50,49,0,0,1,normal
1909,21-03-2024 12:00,58,36,5,9,8,normal
1910,21-03-2024 13:00,52,25,3,7,17,normal
1911,21-03-2024 14:00,42,12,1,21,8,normal
1912,21-03-2024 15:00,32,5,17,1,9,normal
1913,21-03-2024 16:00,32,16,13,0,3,normal
1914,21-03-2024 17:00,26,6,18,2,0,normal
1915,21-03-2024 18:00,26,5,16,4,1,normal
1916,21-03-2024 19:00,44,10,16,8,10,normal
1917,21-03-2024 20:00,22,2,14,2,4,normal
1918,21-03-2024 21:00,28,13,13,0,2,normal
1919,21-03-2024 22:00,84,0,58,14,12,normal
1920,21-03-2024 23:00,106,69,25,6,6,high
1921,22-03-2024 00:00,90,51,9,3,27,normal
1922,22-03-2024 01:00,46,37,1,4,4,normal
1923,22-03-2024 02:00,70,40,23,1,6,normal
1924,22-03-2024 03:00,36,12,9,15,0,normal
1925,22-03-2024 04:00,34,30,3,1,0,normal
1926,22-03-2024 05:00,24,22,2,0,0,normal
1927,22-03-2024 06:00,26,22,2,1,1,normal
1928,22-03-2024 07:00,42,17,4,18,3,normal
1929,22-03-2024 08:00,32,9,16,4,3,normal
1930,22-03-2024 09:00,34,12,6,13,3,normal
1931,22-03-2024 10:00,54,13,3,27,11,normal
1932,22-03-2024 11:00,78,66,9,2,1,normal
1933,22-03-2024 12:00,50,23,14,10,3,normal
1934,22-03-2024 13:00,36,26,10,0,0,normal
1935,22-03-2024 14:00,44,13,7,0,24,normal
1936,22-03-2024 15:00,44,4,28,8,4,normal
1937,22-03-2024 16:00,52,5,33,10,4,normal
1938,22-03-2024 17:00,38,31,4,1,2,normal
1939,22-03-2024 18:00,42,31,4,5,2,normal
1940,22-03-2024 19:00,52,1,48,3,0,normal
1941,22-03-2024 20:00,42,27,12,1,2,normal
1942,22-03-2024 21:00,40,18,8,6,8,normal
1943,22-03-2024 22:00,44,29,13,2,0,normal
1944,22-03-2024 23:00,62,5,46,7,4,normal
1945,23-03-2024 00:00,30,28,1,1,0,normal
1946,23-03-2024 01:00,30,23,6,1,0,normal
1947,23-03-2024 02:00,24,20,1,2,1,normal
1948,23-03-2024 03:00,26,12,14,0,0,normal
1949,23-03-2024 04:00,10,9,1,0,0,normal
1950,23-03-2024 05:00,12,7,2,0,3,normal
1951,23-03-2024 06:00,8,8,0,0,0,normal
1952,23-03-2024 07:00,8,1,6,1,0,normal
1953,23-03-2024 08:00,14,11,3,0,0,normal
1954,23-03-2024 09:00,14,3,0,4,7,normal
1955,23-03-2024 10:00,14,4,5,0,5,normal
1956,23-03-2024 11:00,8,7,0,1,0,normal
1957,23-03-2024 12:00,30,5,5,14,6,normal
1958,23-03-2024 13:00,24,16,0,5,3,normal
1959,23-03-2024 14:00,20,8,1,4,7,normal
1960,23-03-2024 15:00,24,18,4,2,0,normal
1961,23-03-2024 16:00,10,2,6,1,1,normal
1962,23-03-2024 17:00,28,15,8,3,2,normal
1963,23-03-2024 18:00,18,11,7,0,0,normal
1964,23-03-2024 19:00,20,4,0,7,9,normal
1965,23-03-2024 20:00,22,7,7,6,2,normal
1966,23-03-2024 21:00,24,10,10,4,0,normal
1967,23-03-2024 22:00,20,20,0,0,0,normal
1968,23-03-2024 23:00,18,17,0,0,1,normal
1969,24-03-2024 00:00,26,2,11,2,11,normal
1970,24-03-2024 01:00,30,1,1,14,14,normal
1971,24-03-2024 02:00,24,11,6,2,5,normal
1972,24-03-2024 03:00,30,15,1,4,10,normal
1973,24-03-2024 04:00,18,12,2,1,3,normal
1974,24-03-2024 05:00,14,2,9,2,1,normal
1975,24-03-2024 06:00,14,13,0,0,1,normal
1976,24-03-2024 07:00,14,12,0,2,0,normal
1977,24-03-2024 08:00,10,3,4,3,0,normal
1978,24-03-2024 09:00,24,1,22,0,1,normal
1979,24-03-2024 10:00,18,11,5,1,1,normal
1980,24-03-2024 11:00,22,14,8,0,0,normal
1981,24-03-2024 12:00,24,22,2,0,0,normal
1982,24-03-2024 13:00,20,16,2,1,1,normal
1983,24-03-2024 14:00,22,10,7,0,5,normal
1984,24-03-2024 15:00,26,1,10,4,11,normal
1985,24-03-2024 16:00,20,16,1,0,3,normal
1986,24-03-2024 17:00,24,4,19,1,0,normal
1987,24-03-2024 18:00,14,3,2,4,5,normal
1988,24-03-2024 19:00,30,24,2,3,1,normal
1989,24-03-2024 20:00,28,9,2,9,8,normal
1990,24-03-2024 21:00,32,21,5,3,3,normal
1991,24-03-2024 22:00,30,19,4,0,7,normal
1992,24-03-2024 23:00,42,15,3,21,3,normal
1993,25-03-2024 00:00,26,12,4,7,3,normal
1994,25-03-2024 01:00,18,0,8,6,4,normal
1995,25-03-2024 02:00,8,7,1,0,0,normal
1996,25-03-2024 03:00,10,5,1,1,3,normal
1997,25-03-2024 04:00,16,11,5,0,0,normal
1998,25-03-2024 05:00,18,8,5,1,4,normal
1999,25-03-2024 06:00,32,1,18,0,13,normal
2000,25-03-2024 07:00,24,9,8,7,0,normal
2001,25-03-2024 08:00,48,4,38,3,3,normal
2002,25-03-2024 09:00,54,7,46,1,0,normal
2003,25-03-2024 10:00,34,5,11,13,5,normal
2004,25-03-2024 11:00,54,27,26,1,0,normal
2005,25-03-2024 12:00,42,10,13,6,13,normal
2006,25-03-2024 13:00,30,22,6,1,1,normal
2007,25-03-2024 14:00,34,15,2,14,3,normal
2008,25-03-2024 15:00,34,24,7,2,1,normal
2009,25-03-2024 16:00,40,19,7,3,11,normal
2010,25-03-2024 17:00,24,5,2,2,15,normal
2011,25-03-2024 18:00,26,25,0,0,1,normal
2012,25-03-2024 19:00,32,28,3,1,0,normal
2013,25-03-2024 20:00,32,10,12,5,5,normal
2014,25-03-2024 21:00,18,18,0,0,0,normal
2015,25-03-2024 22:00,56,10,29,10,7,normal
2016,25-03-2024 23:00,50,43,2,2,3,normal
2017,26-03-2024 00:00,38,31,4,2,1,normal
2018,26-03-2024 01:00,32,17,2,9,4,normal
2019,26-03-2024 02:00,22,6,3,10,3,normal
2020,26-03-2024 03:00,30,11,14,2,3,normal
2021,26-03-2024 04:00,26,15,4,3,4,normal
2022,26-03-2024 05:00,18,11,6,0,1,normal
2024,26-03-2024 06:00,26,19,0,0,7,normal
2024,26-03-2024 07:00,16,8,1,5,2,normal
2025,26-03-2024 08:00,22,2,1,19,0,normal
2026,26-03-2024 09:00,16,13,3,0,0,normal
2027,26-03-2024 10:00,32,23,8,0,1,normal
2028,26-03-2024 11:00,34,13,7,0,14,normal
2029,26-03-2024 12:00,28,17,7,3,1,normal
2030,26-03-2024 13:00,40,22,4,13,1,normal
2031,26-03-2024 14:00,38,6,29,2,1,normal
2032,26-03-2024 15:00,30,29,1,0,0,normal
2033,26-03-2024 16:00,36,29,2,3,2,normal
2034,26-03-2024 17:00,30,27,1,0,2,normal
2035,26-03-2024 18:00,22,1,14,1,6,normal
2036,26-03-2024 19:00,16,13,1,2,0,normal
2037,26-03-2024 20:00,28,14,3,9,2,normal
2038,26-03-2024 21:00,16,11,4,1,0,normal
2039,26-03-2024 22:00,26,15,3,3,5,normal
2040,26-03-2024 23:00,20,13,1,6,0,normal
2041,27-03-2024 00:00,28,4,24,0,0,normal
2042,27-03-2024 01:00,14,0,14,0,0,normal
2043,27-03-2024 02:00,26,5,0,13,8,normal
2044,27-03-2024 03:00,8,7,0,0,1,normal
2045,27-03-2024 04:00,10,8,0,0,2,normal
2046,27-03-2024 05:00,6,0,1,2,3,normal
2047,27-03-2024 06:00,8,1,4,1,2,normal
2048,27-03-2024 07:00,18,11,5,0,2,normal
2049,27-03-2024 08:00,8,2,6,0,0,normal
2050,27-03-2024 09:00,12,8,3,1,0,normal
2051,27-03-2024 10:00,12,4,1,6,1,normal
2052,27-03-2024 11:00,16,14,0,0,2,normal
2053,27-03-2024 12:00,16,7,0,1,8,normal
2054,27-03-2024 13:00,12,8,1,2,1,normal
2055,27-03-2024 14:00,14,12,1,0,1,normal
2056,27-03-2024 15:00,16,11,5,0,0,normal
2057,27-03-2024 16:00,12,6,2,4,0,normal
2058,27-03-2024 17:00,14,3,6,0,5,normal
2059,27-03-2024 18:00,10,9,0,1,0,normal
2060,27-03-2024 19:00,28,3,8,16,1,normal
2061,27-03-2024 20:00,12,0,8,3,1,normal
2062,27-03-2024 21:00,38,14,3,4,17,normal
2063,27-03-2024 22:00,30,8,20,0,2,normal
2064,27-03-2024 23:00,14,3,3,1,7,normal
2065,28-03-2024 00:00,16,4,5,6,1,normal
2066,28-03-2024 01:00,18,9,4,2,3,normal
2067,28-03-2024 02:00,12,10,0,0,2,normal
2068,28-03-2024 03:00,16,11,3,0,2,normal
2069,28-03-2024 04:00,14,9,5,0,0,normal
2070,28-03-2024 05:00,8,2,0,3,3,normal
2071,28-03-2024 06:00,4,0,3,0,1,normal
2072,28-03-2024 07:00,10,0,6,4,0,normal
2073,28-03-2024 08:00,14,10,0,2,2,normal
2074,28-03-2024 09:00,22,16,3,2,1,normal
2075,28-03-2024 10:00,28,9,15,4,0,normal
2076,28-03-2024 11:00,22,1,10,5,6,normal
2077,28-03-2024 12:00,24,7,0,6,11,normal
2078,28-03-2024 13:00,22,3,19,0,0,normal
2079,28-03-2024 14:00,34,9,1,5,19,normal
2080,28-03-2024 15:00,42,29,10,2,1,normal
2081,28-03-2024 16:00,30,1,15,13,1,normal
2082,28-03-2024 17:00,34,21,8,5,0,normal
2083,28-03-2024 18:00,28,27,1,0,0,normal
2084,28-03-2024 19:00,44,1,18,20,5,normal
2085,28-03-2024 20:00,26,15,3,7,1,normal
2086,28-03-2024 21:00,30,7,21,2,0,normal
2087,28-03-2024 22:00,50,42,8,0,0,normal
2088,28-03-2024 23:00,48,2,28,1,17,normal
2089,29-03-2024 00:00,28,19,0,0,9,normal
2090,29-03-2024 01:00,32,13,18,1,0,normal
2091,29-03-2024 02:00,34,12,13,0,9,normal
2092,29-03-2024 03:00,18,6,2,4,6,normal
2093,29-03-2024 04:00,22,13,0,7,2,normal
2094,29-03-2024 05:00,16,15,1,0,0,normal
2095,29-03-2024 06:00,22,9,3,10,0,normal
2096,29-03-2024 07:00,16,3,10,1,2,normal
2097,29-03-2024 08:00,12,3,0,1,8,normal
2098,29-03-2024 09:00,24,15,9,0,0,normal
2099,29-03-2024 10:00,50,11,6,16,17,normal
2100,29-03-2024 11:00,36,34,1,1,0,normal
2101,29-03-2024 12:00,28,23,5,0,0,normal
2102,29-03-2024 13:00,44,34,7,1,2,normal
2103,29-03-2024 14:00,28,6,10,5,7,normal
2104,29-03-2024 15:00,64,59,0,2,3,normal
2105,29-03-2024 16:00,26,15,10,0,1,normal
2106,29-03-2024 17:00,22,8,8,2,4,normal
2107,29-03-2024 18:00,28,2,3,10,13,normal
2108,29-03-2024 19:00,32,6,16,9,1,normal
2109,29-03-2024 20:00,36,24,3,7,2,normal
2110,29-03-2024 21:00,38,11,24,1,2,normal
2111,29-03-2024 22:00,36,31,3,0,2,normal
2112,29-03-2024 23:00,22,15,5,2,0,normal
2113,30-03-2024 00:00,26,13,1,6,6,normal
2114,30-03-2024 01:00,16,13,2,0,1,normal
2115,30-03-2024 02:00,14,5,0,1,8,normal
2116,30-03-2024 03:00,20,11,3,2,4,normal
2117,30-03-2024 04:00,26,0,1,14,11,normal
2118,30-03-2024 05:00,14,14,0,0,0,normal
2119,30-03-2024 06:00,6,4,1,0,1,normal
2120,30-03-2024 07:00,6,5,0,1,0,normal
2121,30-03-2024 08:00,4,2,2,0,0,normal
2122,30-03-2024 09:00,12,10,2,0,0,normal
2123,30-03-2024 10:00,20,20,0,0,0,normal
2124,30-03-2024 11:00,14,14,0,0,0,normal
2125,30-03-2024 12:00,18,16,2,0,0,normal
2126,30-03-2024 13:00,12,9,3,0,0,normal
2127,30-03-2024 14:00,26,18,6,0,2,normal
2128,30-03-2024 15:00,20,19,0,0,1,normal
2129,30-03-2024 16:00,10,6,3,1,0,normal
2130,30-03-2024 17:00,18,1,17,0,0,normal
2131,30-03-2024 18:00,18,7,0,11,0,normal
2132,30-03-2024 19:00,18,17,1,0,0,normal
2133,30-03-2024 20:00,38,34,0,4,0,normal
2134,30-03-2024 21:00,24,2,1,1,20,normal
2135,30-03-2024 22:00,18,18,0,0,0,normal
2136,30-03-2024 23:00,22,20,0,1,1,normal
2137,31-03-2024 00:00,26,5,12,8,1,normal
2138,31-03-2024 01:00,20,4,6,5,5,normal
2139,31-03-2024 02:00,12,6,5,1,0,normal
2140,31-03-2024 03:00,14,4,0,3,7,normal
2141,31-03-2024 04:00,14,13,0,0,1,normal
2142,31-03-2024 05:00,12,8,2,2,0,normal
2143,31-03-2024 06:00,10,9,0,1,0,normal
2144,31-03-2024 07:00,18,5,4,1,8,normal
2145,31-03-2024 08:00,14,14,0,0,0,normal
2146,31-03-2024 09:00,14,6,7,0,1,normal
2147,31-03-2024 10:00,16,1,12,1,2,normal
2148,31-03-2024 11:00,14,3,6,5,0,normal
2149,31-03-2024 12:00,12,7,5,0,0,normal
2150,31-03-2024 13:00,18,6,1,8,3,normal
2151,31-03-2024 14:00,8,1,6,1,0,normal
2152,31-03-2024 15:00,12,5,3,4,0,normal
2153,31-03-2024 16:00,10,6,4,0,0,normal
2154,31-03-2024 17:00,10,8,1,0,1,normal
2155,31-03-2024 18:00,26,18,5,1,2,normal
2156,31-03-2024 19:00,32,17,9,5,1,normal
2157,31-03-2024 20:00,12,7,5,0,0,normal
2158,31-03-2024 21:00,8,2,0,5,1,normal
2159,31-03-2024 22:00,18,14,0,0,4,normal
2160,31-03-2024 23:00,22,16,5,1,0,normal
2161,01-04-2024 00:00,8,8,0,0,0,normal
2162,01-04-2024 01:00,16,8,5,0,3,normal
2163,01-04-2024 02:00,20,17,3,0,0,normal
2164,01-04-2024 03:00,18,15,1,2,0,normal
2165,01-04-2024 04:00,8,7,0,0,1,normal
2166,01-04-2024 05:00,8,1,1,6,0,normal
2167,01-04-2024 06:00,4,0,4,0,0,normal
2168,01-04-2024 07:00,14,4,1,7,2,normal
2169,01-04-2024 08:00,20,5,8,3,4,normal
2170,01-04-2024 09:00,18,6,8,0,4,normal
2171,01-04-2024 10:00,26,22,1,3,0,normal
2172,01-04-2024 11:00,32,8,23,0,1,normal
2173,01-04-2024 12:00,36,15,2,5,14,normal
2174,01-04-2024 13:00,30,20,2,4,4,normal
2175,01-04-2024 14:00,38,17,13,7,1,normal
2176,01-04-2024 15:00,44,7,30,7,0,normal
2177,01-04-2024 16:00,38,19,2,14,3,normal
2178,01-04-2024 17:00,36,33,1,2,0,normal
2179,01-04-2024 18:00,24,4,6,5,9,normal
2180,01-04-2024 19:00,30,28,2,0,0,normal
2181,01-04-2024 20:00,44,24,20,0,0,normal
2182,01-04-2024 21:00,40,30,4,1,5,normal
2183,01-04-2024 22:00,28,14,8,6,0,normal
2184,01-04-2024 23:00,22,1,15,6,0,normal
2185,02-04-2024 00:00,30,13,15,0,2,normal
2186,02-04-2024 01:00,26,22,4,0,0,normal
2187,02-04-2024 02:00,28,20,2,0,6,normal
2188,02-04-2024 03:00,28,9,1,11,7,normal
2189,02-04-2024 04:00,12,5,1,6,0,normal
2190,02-04-2024 05:00,12,0,3,0,9,normal
2191,02-04-2024 06:00,16,7,0,2,7,normal
2192,02-04-2024 07:00,12,6,3,0,3,normal
2193,02-04-2024 08:00,32,18,2,7,5,normal
2194,02-04-2024 09:00,18,6,8,3,1,normal
2195,02-04-2024 10:00,28,4,21,3,0,normal
2196,02-04-2024 11:00,68,45,18,4,1,normal
2197,02-04-2024 12:00,86,7,16,47,16,normal
2198,02-04-2024 13:00,46,28,3,15,0,normal
2199,02-04-2024 14:00,64,10,38,5,11,normal
2200,02-04-2024 15:00,38,3,7,11,17,normal
2201,02-04-2024 16:00,68,56,11,1,0,normal
2202,02-04-2024 17:00,42,14,15,9,4,normal
2203,02-04-2024 18:00,46,20,22,1,3,normal
2204,02-04-2024 19:00,42,7,24,7,4,normal
2205,02-04-2024 20:00,62,35,11,8,8,normal
2206,02-04-2024 21:00,48,15,10,14,9,normal
2207,02-04-2024 22:00,54,8,34,5,7,normal
2208,02-04-2024 23:00,62,51,9,0,2,normal
2209,03-04-2024 00:00,50,36,8,4,2,normal
2210,03-04-2024 01:00,26,14,5,5,2,normal
2211,03-04-2024 02:00,32,14,5,7,6,normal
2212,03-04-2024 03:00,22,8,14,0,0,normal
2213,03-04-2024 04:00,10,7,2,1,0,normal
2214,03-04-2024 05:00,8,0,8,0,0,normal
2215,03-04-2024 06:00,14,13,1,0,0,normal
2216,03-04-2024 07:00,12,6,2,4,0,normal
2217,03-04-2024 08:00,8,6,1,0,1,normal
2218,03-04-2024 09:00,4,0,1,1,2,normal
2219,03-04-2024 10:00,8,2,0,1,5,normal
2220,03-04-2024 11:00,40,18,21,0,1,normal
2221,03-04-2024 12:00,46,0,33,4,9,normal
2222,03-04-2024 13:00,28,28,0,0,0,normal
2223,03-04-2024 14:00,70,53,12,2,3,normal
2224,03-04-2024 15:00,68,10,37,12,9,normal
2225,03-04-2024 16:00,58,52,2,3,1,normal
2226,03-04-2024 17:00,46,27,4,4,11,normal
2227,03-04-2024 18:00,44,10,7,8,19,normal
2228,03-04-2024 19:00,52,49,1,1,1,normal
2229,03-04-2024 20:00,30,9,19,2,0,normal
2230,03-04-2024 21:00,42,37,1,0,4,normal
2231,03-04-2024 22:00,42,30,0,0,12,normal
2232,03-04-2024 23:00,34,4,20,5,5,normal
2233,04-04-2024 00:00,26,20,2,1,3,normal
2234,04-04-2024 01:00,32,7,5,20,0,normal
2235,04-04-2024 02:00,32,28,1,2,1,normal
2236,04-04-2024 03:00,32,20,5,4,3,normal
2237,04-04-2024 04:00,22,19,3,0,0,normal
2238,04-04-2024 05:00,16,3,9,3,1,normal
2239,04-04-2024 06:00,4,3,1,0,0,normal
2240,04-04-2024 07:00,22,7,12,3,0,normal
2241,04-04-2024 08:00,24,11,2,0,11,normal
2242,04-04-2024 09:00,32,14,12,2,4,normal
2243,04-04-2024 10:00,38,37,0,1,0,normal
2244,04-04-2024 11:00,30,3,21,0,6,normal
2245,04-04-2024 12:00,38,28,6,3,1,normal
2246,04-04-2024 13:00,34,21,4,3,6,normal
2247,04-04-2024 14:00,40,8,0,14,18,normal
2248,04-04-2024 15:00,44,22,15,2,5,normal
2249,04-04-2024 16:00,44,42,1,1,0,normal
2250,04-04-2024 17:00,48,13,21,10,4,normal
2251,04-04-2024 18:00,34,33,1,0,0,normal
2252,04-04-2024 19:00,36,6,22,7,1,normal
2253,04-04-2024 20:00,50,7,16,0,27,normal
2254,04-04-2024 21:00,36,6,14,3,13,normal
2255,04-04-2024 22:00,44,0,38,4,2,normal
2256,04-04-2024 23:00,96,76,0,1,19,normal
2257,05-04-2024 00:00,74,69,4,0,1,normal
2258,05-04-2024 01:00,48,30,2,15,1,normal
2259,05-04-2024 02:00,40,33,2,3,2,normal
2260,05-04-2024 03:00,26,9,10,4,3,normal
2261,05-04-2024 04:00,18,13,3,2,0,normal
2262,05-04-2024 05:00,22,8,13,0,1,normal
2263,05-04-2024 06:00,24,3,16,2,3,normal
2264,05-04-2024 07:00,10,7,1,0,2,normal
2265,05-04-2024 08:00,28,0,23,3,2,normal
2266,05-04-2024 09:00,12,3,5,3,1,normal
2267,05-04-2024 10:00,32,6,11,7,8,normal
2268,05-04-2024 11:00,44,5,15,14,10,normal
2269,05-04-2024 12:00,50,10,34,1,5,normal
2270,05-04-2024 13:00,48,24,11,2,11,normal
2271,05-04-2024 14:00,30,21,9,0,0,normal
2272,05-04-2024 15:00,54,17,37,0,0,normal
2273,05-04-2024 16:00,34,31,1,1,1,normal
2274,05-04-2024 17:00,42,11,26,0,5,normal
2275,05-04-2024 18:00,38,36,0,2,0,normal
2276,05-04-2024 19:00,44,3,25,2,14,normal
2277,05-04-2024 20:00,38,28,4,1,5,normal
2278,05-04-2024 21:00,40,17,6,0,17,normal
2279,05-04-2024 22:00,56,37,13,5,1,normal
2280,05-04-2024 23:00,30,3,10,17,0,normal
2281,06-04-2024 00:00,26,18,1,7,0,normal
2282,06-04-2024 01:00,30,27,3,0,0,normal
2283,06-04-2024 02:00,18,13,3,1,1,normal
2284,06-04-2024 03:00,32,31,0,0,1,normal
2285,06-04-2024 04:00,12,6,3,1,2,normal
2286,06-04-2024 05:00,20,13,2,2,3,normal
2287,06-04-2024 06:00,8,4,0,2,2,normal
2288,06-04-2024 07:00,16,0,9,2,5,normal
2289,06-04-2024 08:00,22,7,1,11,3,normal
2290,06-04-2024 09:00,14,10,3,1,0,normal
2291,06-04-2024 10:00,12,9,0,3,0,normal
2292,06-04-2024 11:00,26,13,13,0,0,normal
2293,06-04-2024 12:00,10,6,3,0,1,normal
2294,06-04-2024 13:00,16,8,7,1,0,normal
2295,06-04-2024 14:00,16,11,4,0,1,normal
2296,06-04-2024 15:00,18,7,6,0,5,normal
2297,06-04-2024 16:00,16,15,1,0,0,normal
2298,06-04-2024 17:00,30,1,29,0,0,normal
2299,06-04-2024 18:00,10,0,9,1,0,normal
2300,06-04-2024 19:00,16,8,7,0,1,normal
2301,06-04-2024 20:00,26,6,4,5,11,normal
2302,06-04-2024 21:00,20,17,0,2,1,normal
2303,06-04-2024 22:00,18,7,7,2,2,normal
2304,06-04-2024 23:00,40,23,10,3,4,normal
2305,07-04-2024 00:00,22,10,11,0,1,normal
2306,07-04-2024 01:00,26,20,5,1,0,normal
2307,07-04-2024 02:00,16,1,8,6,1,normal
2308,07-04-2024 03:00,12,8,1,1,2,normal
2309,07-04-2024 04:00,14,0,9,1,4,normal
2310,07-04-2024 05:00,12,1,0,9,2,normal
2311,07-04-2024 06:00,6,1,4,0,1,normal
2312,07-04-2024 07:00,6,5,1,0,0,normal
2313,07-04-2024 08:00,2,0,1,1,0,normal
2314,07-04-2024 09:00,2,1,1,0,0,normal
2315,07-04-2024 10:00,2,0,0,1,1,normal
2316,07-04-2024 11:00,2,0,0,0,2,normal
2317,07-04-2024 12:00,2,1,0,1,0,normal
2318,07-04-2024 13:00,10,1,3,2,4,normal
2319,07-04-2024 14:00,16,4,4,8,0,normal
2320,07-04-2024 15:00,20,16,1,3,0,normal
2321,07-04-2024 16:00,26,24,0,0,2,normal
2322,07-04-2024 17:00,16,9,4,2,1,normal
